,open,high,low,close,volume
2017-12-21 07:00:00,0.0012,0.004,0.000234,0.0002765,3866987.45
2017-12-22 07:00:00,0.0002751,0.0002839,0.000242,0.0002487,1204575.47
2017-12-23 07:00:00,0.0002487,0.000315,0.000245,0.000282,1435777.93
2017-12-24 07:00:00,0.0002849,0.00031,0.0002725,0.0002735,543109.46
2017-12-25 07:00:00,0.0002779,0.00045,0.00025,0.0004111,1804707.29
2017-12-26 07:00:00,0.00041,0.0004687,0.0003034,0.000351,2322604.67
2017-12-27 07:00:00,0.000351,0.00041,0.0003033,0.000353,920107.26
2017-12-28 07:00:00,0.0003485,0.0003689,0.0002908,0.0003389,1129478.79
2017-12-29 07:00:00,0.0003389,0.0003609,0.000305,0.0003261,908066.32
2017-12-30 07:00:00,0.0003261,0.0004587,0.0003188,0.0003982,1678984.87
2017-12-31 07:00:00,0.0004036,0.0004079,0.0003601,0.000371,878508.2
2018-01-01 07:00:00,0.0003763,0.0004119,0.00036,0.000402,705923.31
2018-01-02 07:00:00,0.000402,0.0007178,0.00039,0.0005839,4663157.57
2018-01-03 07:00:00,0.0005839,0.000699,0.0005294,0.000541,3305719.13
2018-01-04 07:00:00,0.0005393,0.000675,0.0005126,0.0005565,2673829.0
2018-01-05 07:00:00,0.0005505,0.0005936,0.0004144,0.000448,2178614.37
2018-01-06 07:00:00,0.000448,0.00057,0.000425,0.0005068,2074377.8
2018-01-07 07:00:00,0.0005176,0.0007231,0.0004853,0.000621,2765752.73
2018-01-08 07:00:00,0.0006116,0.0006818,0.0005651,0.000595,1586400.28
2018-01-09 07:00:00,0.0005993,0.0007888,0.0005807,0.0007225,2429374.32
2018-01-10 07:00:00,0.0007222,0.0007376,0.0006,0.0006179,1221816.1
2018-01-11 07:00:00,0.0006179,0.0006631,0.0005252,0.0005926,1153579.23
2018-01-12 07:00:00,0.000596,0.0006174,0.000508,0.000576,1217869.9
2018-01-13 07:00:00,0.0005761,0.0005904,0.00053,0.0005474,940994.29
2018-01-14 07:00:00,0.0005473,0.00063,0.000534,0.0006151,1208495.12
2018-01-15 07:00:00,0.0006151,0.0006305,0.0005,0.0005234,1176619.6
2018-01-16 07:00:00,0.0005234,0.0005296,0.000434,0.0004571,1373527.05
2018-01-17 07:00:00,0.0004571,0.0005201,0.000415,0.0004936,1062910.37
2018-01-18 07:00:00,0.0004935,0.00052,0.000449,0.0004738,1070177.62
2018-01-19 07:00:00,0.0004691,0.000492,0.00044,0.0004773,1254348.57
2018-01-20 07:00:00,0.0004771,0.0005385,0.00044,0.0005196,1595451.83
2018-01-21 07:00:00,0.0005197,0.0005398,0.0004637,0.0004846,1185570.92
2018-01-22 07:00:00,0.0004846,0.0004868,0.0004301,0.0004511,1141037.1
2018-01-23 07:00:00,0.0004511,0.0004571,0.0004201,0.000431,1356017.52
2018-01-24 07:00:00,0.0004322,0.000464,0.0004241,0.0004372,1336890.82
2018-01-25 07:00:00,0.0004372,0.00045,0.0004207,0.0004291,940651.03
2018-01-26 07:00:00,0.0004268,0.0004344,0.0004025,0.0004155,856962.39
2018-01-27 07:00:00,0.0004169,0.00053,0.000407,0.0005123,2049169.73
2018-01-28 07:00:00,0.0005124,0.0005492,0.0004633,0.0004735,3459122.91
2018-01-29 07:00:00,0.0004734,0.0004769,0.0004369,0.0004568,1025170.11
2018-01-30 07:00:00,0.0004575,0.0004609,0.0004126,0.0004304,1421396.19
2018-01-31 07:00:00,0.000431,0.0004453,0.0004053,0.0004261,754432.39
2018-02-01 07:00:00,0.0004243,0.000449,0.0003688,0.0004082,1227219.21
2018-02-02 07:00:00,0.0004055,0.0004062,0.000327,0.0003776,886553.49
2018-02-03 07:00:00,0.0003781,0.000409,0.0003705,0.0003868,545162.33
2018-02-04 07:00:00,0.0003869,0.000405,0.0003457,0.0003736,677845.59
2018-02-05 07:00:00,0.000372,0.00038,0.0002866,0.0003279,1087515.84
2018-02-06 07:00:00,0.0003279,0.0003872,0.0002864,0.000362,1642457.62
2018-02-07 07:00:00,0.0003617,0.000394,0.0003266,0.000339,1051243.98
2018-02-08 07:00:00,0.0003389,0.000345,0.0003305,0.0003425,27113.6
2018-02-09 07:00:00,0.0003461,0.000363,0.0003307,0.0003534,633804.81
2018-02-10 07:00:00,0.0003534,0.0003584,0.0003201,0.0003304,533217.58
2018-02-11 07:00:00,0.0003291,0.0003669,0.0002963,0.0003501,904010.06
2018-02-12 07:00:00,0.0003501,0.000363,0.00033,0.0003365,606245.25
2018-02-13 07:00:00,0.0003377,0.0003545,0.000321,0.0003297,748044.74
2018-02-14 07:00:00,0.0003276,0.0003358,0.0003066,0.0003127,942072.61
2018-02-15 07:00:00,0.0003126,0.000333,0.0002888,0.0002997,983005.2
2018-02-16 07:00:00,0.0003001,0.0003316,0.0002946,0.0003316,785186.74
2018-02-17 07:00:00,0.0003316,0.0003813,0.0003186,0.0003521,2337436.18
2018-02-18 07:00:00,0.0003511,0.000391,0.000316,0.0003235,1940741.1
2018-02-19 07:00:00,0.0003231,0.0003589,0.0003182,0.0003433,944050.41
2018-02-20 07:00:00,0.0003423,0.000358,0.0002875,0.000294,1667555.23
2018-02-21 07:00:00,0.000294,0.0003199,0.0002731,0.000282,1119092.81
2018-02-22 07:00:00,0.000281,0.0003144,0.0002759,0.000292,865009.3
2018-02-23 07:00:00,0.0002921,0.0003209,0.0002871,0.0002962,771874.99
2018-02-24 07:00:00,0.0002962,0.0003076,0.000293,0.0003008,343970.1
2018-02-25 07:00:00,0.0003009,0.0003424,0.0002969,0.00034,921855.25
2018-02-26 07:00:00,0.0003405,0.0003424,0.00029,0.000296,961509.48
2018-02-27 07:00:00,0.000296,0.0003006,0.0002792,0.000284,730290.49
2018-02-28 07:00:00,0.000284,0.000285,0.0002624,0.0002669,530937.22
2018-03-01 07:00:00,0.0002666,0.0003567,0.0002559,0.0002822,1219180.91
2018-03-02 07:00:00,0.0002823,0.00031,0.0002718,0.000295,2083124.19
2018-03-03 07:00:00,0.0002952,0.0003015,0.000265,0.0002767,761820.09
2018-03-04 07:00:00,0.0002745,0.000298,0.0002661,0.0002765,517984.44
2018-03-05 07:00:00,0.0002743,0.000289,0.000273,0.0002803,490512.68
2018-03-06 07:00:00,0.0002803,0.0002824,0.000263,0.0002714,529118.82
2018-03-07 07:00:00,0.0002719,0.0002881,0.0002481,0.000266,1049627.01
2018-03-08 07:00:00,0.000266,0.0002998,0.0002568,0.0002641,1200615.95
2018-03-09 07:00:00,0.0002645,0.0002702,0.0002507,0.000264,603392.07
2018-03-10 07:00:00,0.0002635,0.00028,0.0002533,0.0002566,619617.52
2018-03-11 07:00:00,0.0002571,0.0002699,0.0002505,0.0002579,440510.42
2018-03-12 07:00:00,0.0002579,0.000267,0.000248,0.0002548,516469.93
2018-03-13 07:00:00,0.0002548,0.0002632,0.0002491,0.0002584,563118.89
2018-03-14 07:00:00,0.0002598,0.0002822,0.0002506,0.0002645,1183653.42
2018-03-15 07:00:00,0.0002644,0.00059,0.000255,0.0003269,10632264.96
2018-03-16 07:00:00,0.000327,0.0003578,0.0002982,0.0003133,7344498.97
2018-03-17 07:00:00,0.0003133,0.000319,0.0002843,0.000287,4012692.9
2018-03-18 07:00:00,0.000287,0.000325,0.0002486,0.0003089,4437703.75
2018-03-19 07:00:00,0.0003089,0.0003432,0.0002954,0.0003206,3950755.29
2018-03-20 07:00:00,0.0003207,0.0003327,0.0003071,0.0003179,3442329.5
2018-03-21 07:00:00,0.0003178,0.0003724,0.0003167,0.0003515,4227506.96
2018-03-22 07:00:00,0.0003512,0.000366,0.000331,0.0003409,3631009.77
2018-03-23 07:00:00,0.000341,0.000345,0.0003088,0.0003168,4246788.97
