,open,high,low,close,volume
2017-08-27 07:00:00,0.00015,0.00034,0.000104,0.000254,6084989.8178585
2017-08-28 07:00:00,0.000254,0.000294,0.000182,0.000218,1675056.97019
2017-08-29 07:00:00,0.000217,0.000223,0.000141,0.000182,2580511.37254
2017-08-30 07:00:00,0.000195,0.000215,0.000116,0.000141,2477192.75884
2017-08-31 07:00:00,0.000133,0.000153,0.0001,0.000127,2739787.6389
2017-09-01 07:00:00,0.000125,0.000389,0.000114,0.000319,7011907.29792
2017-09-02 07:00:00,0.000318,0.000422,0.000233,0.000398,4364263.0
2017-09-03 07:00:00,0.000396,0.000684,0.0003,0.000638,7879395.29
2017-09-04 07:00:00,0.000639,0.000639,0.00015,0.000429,7029167.36
2017-09-05 07:00:00,0.000425,0.000428,9.1e-05,0.000268,10550123.28
2017-09-06 07:00:00,0.000266,0.000331,0.000197,0.000218,6630038.23
2017-09-07 07:00:00,0.000225,0.000344,0.000205,0.00033,5161474.67
2017-09-08 07:00:00,0.000332,0.000438,0.000245,0.000301,10322891.9
2017-09-09 07:00:00,0.000301,0.000375,0.000275,0.000373,2440341.84
2017-09-10 07:00:00,0.000369,0.000393,0.000316,0.000373,3427024.65
2017-09-11 07:00:00,0.000373,0.000536,0.000371,0.000509,5910588.87
2017-09-12 07:00:00,0.000508,0.000588,0.00032,0.000436,10440249.16
2017-09-13 07:00:00,0.000438,0.000515,0.000409,0.00049,2255275.07
2017-09-14 07:00:00,0.000489,0.000541,0.00045101,0.00048999,3146378.67
2017-09-15 07:00:00,0.0004804,0.00049699,0.00035509,0.00046982,2396333.35
2017-09-16 07:00:00,0.00046977,0.000493,0.0004299,0.000465,1090619.0
2017-09-17 07:00:00,0.000465,0.0004659,0.00043501,0.000459,567088.0
2017-09-18 07:00:00,0.00045899,0.0004699,0.000435,0.00044302,645463.0
2017-09-19 07:00:00,0.00044303,0.00044749,0.00036095,0.000385,1227037.0
2017-09-20 07:00:00,0.00038114,0.0003995,0.00029,0.000325,1035819.03
2017-09-21 07:00:00,0.000325,0.00036799,0.00031804,0.00034611,813281.0
2017-09-22 07:00:00,0.0003473,0.00041,0.00034,0.00040799,723169.0
2017-09-23 07:00:00,0.00040599,0.00047501,0.000402,0.00046787,877742.0
2017-09-24 07:00:00,0.00046787,0.000508,0.00043152,0.00049011,691592.0
2017-09-25 07:00:00,0.00049011,0.00056999,0.0004815,0.00056,1039995.38
2017-09-26 07:00:00,0.00056,0.00083,0.00054297,0.00077008,2733704.8
2017-09-27 07:00:00,0.000778,0.00100899,0.00069898,0.000948,4188685.61
2017-09-28 07:00:00,0.000948,0.00167988,0.00090189,0.00148,5189971.99
2017-09-29 07:00:00,0.001481,0.00155,0.001074,0.00132,3753965.0
2017-09-30 07:00:00,0.00132,0.001334,0.00102,0.00123715,3640168.0
2017-10-01 07:00:00,0.00125307,0.0017467,0.00123715,0.00168999,3024916.0
2017-10-02 07:00:00,0.00168999,0.0019959,0.001668,0.0019,2278712.62
2017-10-03 07:00:00,0.0018951,0.0018988,0.001636,0.00182457,2009171.0
2017-10-04 07:00:00,0.00182357,0.00182457,0.0014345,0.00175,2077880.0
2017-10-05 07:00:00,0.001758,0.00177895,0.001525,0.00158,1121852.0
2017-10-06 07:00:00,0.00157401,0.00164,0.00146101,0.00154005,777808.0
2017-10-07 07:00:00,0.00154799,0.00184999,0.00151002,0.00179101,1096398.0
2017-10-08 07:00:00,0.00179101,0.00185,0.00147371,0.0015,1209762.0
2017-10-09 07:00:00,0.0015,0.00162999,0.0012,0.00131,1726726.0
2017-10-10 07:00:00,0.00131,0.00154,0.001279,0.00149,1445883.0
2017-10-11 07:00:00,0.00149,0.001538,0.001371,0.001399,786730.0
2017-10-12 07:00:00,0.001399,0.001449,0.00106,0.00106,1700222.0
2017-10-13 07:00:00,0.001059,0.00118537,0.00081471,0.001002,2468030.0
2017-10-14 07:00:00,0.001002,0.00114338,0.00096207,0.001015,1512905.0
2017-10-15 07:00:00,0.00101501,0.00108899,0.000977,0.001048,2829380.0
2017-10-16 07:00:00,0.001048,0.001177,0.00103,0.00108,2887929.0
2017-10-17 07:00:00,0.00108,0.00111897,0.0010633,0.00108201,1511435.0
2017-10-18 07:00:00,0.00108999,0.001271,0.00107999,0.001221,1294125.0
2017-10-19 07:00:00,0.001221,0.00125999,0.001155,0.0012511,1631969.0
2017-10-20 07:00:00,0.001251,0.0013309,0.00098,0.001025,1394162.0
2017-10-21 07:00:00,0.001025,0.00117,0.00098222,0.0011639,1360752.0
2017-10-22 07:00:00,0.0011639,0.00124069,0.0011029,0.0011501,634977.0
2017-10-23 07:00:00,0.0011501,0.00118355,0.0011028,0.001152,806470.0
2017-10-24 07:00:00,0.001152,0.00148498,0.001149,0.001475,1577052.0
2017-10-25 07:00:00,0.00147497,0.00147497,0.00123602,0.001299,677726.0
2017-10-26 07:00:00,0.00128429,0.001347,0.00114711,0.001175,788857.0
2017-10-27 07:00:00,0.001175,0.001211,0.001117,0.00116015,823335.0
2017-10-28 07:00:00,0.00116599,0.001193,0.0011202,0.001143,877341.0
2017-10-29 07:00:00,0.00114206,0.001166,0.00110999,0.001125,1921526.0
2017-10-30 07:00:00,0.001125,0.00134,0.00110901,0.00122026,1867386.0
2017-10-31 07:00:00,0.001221,0.00124,0.00085448,0.0008615,2033282.0
2017-11-01 07:00:00,0.000881,0.0009599,0.00071,0.000713,1754797.0
2017-11-02 07:00:00,0.000714,0.00074799,0.00053998,0.00065109,2817917.0
2017-11-03 07:00:00,0.0006449,0.00078999,0.0005899,0.0006854,1844885.0
2017-11-04 07:00:00,0.00068839,0.0007595,0.00064,0.00068462,1228090.0
2017-11-05 07:00:00,0.00069168,0.00069999,0.000626,0.000655,569072.0
