,open,high,low,close,volume
2018-01-10 07:00:00,9.62e-05,0.0007,5.7e-05,0.00015877,171312708.2392539
2018-01-11 07:00:00,0.00015876,0.0001844,0.0001114,0.00011985,76620603.52095214
2018-01-12 07:00:00,0.0001198,0.0001349,8.888e-05,9.39e-05,44691777.59411053
2018-01-13 07:00:00,9.428e-05,0.00010411,6.724e-05,7.31e-05,28448169.21485684
2018-01-14 07:00:00,7.31e-05,0.000132,7.05e-05,9.278e-05,79875076.52489527
2018-01-15 07:00:00,9.279e-05,0.000107,7.201e-05,7.671e-05,31945941.0
2018-01-16 07:00:00,7.671e-05,7.756e-05,5.18e-05,5.989e-05,17105646.0
2018-01-17 07:00:00,6e-05,6.949e-05,5.5e-05,6.519e-05,11726018.0
2018-01-18 07:00:00,6.519e-05,9.485e-05,6.402e-05,8.566e-05,18305065.0
2018-01-19 07:00:00,8.566e-05,0.00012985,7.49e-05,0.00012507,60496045.0
2018-01-20 07:00:00,0.00012507,0.0001286,0.000101,0.00010527,38866191.0
2018-01-21 07:00:00,0.00010517,0.00011989,9e-05,0.00010407,28953642.0
2018-01-22 07:00:00,0.000104,0.00011859,9.601e-05,9.825e-05,24520352.0
2018-01-23 07:00:00,9.82e-05,9.916e-05,8e-05,9.141e-05,11574646.0
2018-01-24 07:00:00,9.141e-05,9.39e-05,8.003e-05,8.219e-05,11675157.0
2018-01-25 07:00:00,8.193e-05,9.101e-05,7.759e-05,9.02e-05,12890655.0
2018-01-26 07:00:00,9.04e-05,9.499e-05,7.819e-05,8.373e-05,18497576.0
2018-01-27 07:00:00,8.373e-05,8.65e-05,8.012e-05,8.104e-05,4763292.0
2018-01-28 07:00:00,8.099e-05,8.35e-05,7.75e-05,7.863e-05,5933056.0
2018-01-29 07:00:00,7.885e-05,7.969e-05,7.2e-05,7.317e-05,5047345.0
2018-01-30 07:00:00,7.3e-05,7.466e-05,6.5e-05,6.65e-05,4734831.0
2018-01-31 07:00:00,6.63e-05,7.016e-05,6.3e-05,6.475e-05,3961981.0
2018-02-01 07:00:00,6.497e-05,7.621e-05,5.85e-05,6.257e-05,10541784.0
2018-02-02 07:00:00,6.23e-05,6.246e-05,4.668e-05,5.789e-05,7215739.0
2018-02-03 07:00:00,5.776e-05,7.9e-05,5.482e-05,7.484e-05,17372156.0
2018-02-04 07:00:00,7.48e-05,0.00011165,7.27e-05,9.04e-05,94225960.0
2018-02-05 07:00:00,9.06e-05,9.45e-05,6.1e-05,6.461e-05,42642161.0
2018-02-06 07:00:00,6.461e-05,6.546e-05,5.663e-05,6.171e-05,13841511.0
2018-02-07 07:00:00,6.189e-05,6.49e-05,5.605e-05,5.73e-05,9378044.0
2018-02-08 07:00:00,5.721e-05,5.824e-05,5.679e-05,5.824e-05,102455.0
2018-02-09 07:00:00,5.801e-05,6.368e-05,5.61e-05,5.907e-05,5518738.0
2018-02-10 07:00:00,5.907e-05,5.988e-05,5.166e-05,5.34e-05,7265631.0
2018-02-11 07:00:00,5.339e-05,5.484e-05,5.055e-05,5.217e-05,4888022.0
2018-02-12 07:00:00,5.222e-05,5.385e-05,5.001e-05,5.127e-05,3979051.0
2018-02-13 07:00:00,5.126e-05,5.2e-05,4.787e-05,4.832e-05,2972703.0
2018-02-14 07:00:00,4.815e-05,5.086e-05,4.5e-05,4.634e-05,4885065.0
2018-02-15 07:00:00,4.636e-05,5.429e-05,4.2e-05,4.653e-05,17155881.0
2018-02-16 07:00:00,4.642e-05,5.859e-05,4.541e-05,5.73e-05,40070580.0
2018-02-17 07:00:00,5.72e-05,5.84e-05,4.874e-05,4.964e-05,18805650.0
2018-02-18 07:00:00,4.97e-05,5e-05,4.464e-05,4.62e-05,7726016.0
2018-02-19 07:00:00,4.62e-05,4.986e-05,4.469e-05,4.82e-05,10198646.0
2018-02-20 07:00:00,4.818e-05,5.235e-05,4.132e-05,4.175e-05,20680215.0
2018-02-21 07:00:00,4.175e-05,4.585e-05,4.047e-05,4.231e-05,8177970.0
2018-02-22 07:00:00,4.236e-05,4.509e-05,4.001e-05,4.149e-05,5304363.0
2018-02-23 07:00:00,4.148e-05,4.4e-05,4.001e-05,4.18e-05,6419044.0
2018-02-24 07:00:00,4.198e-05,4.65e-05,4.073e-05,4.342e-05,10933677.0
2018-02-25 07:00:00,4.334e-05,4.893e-05,4.226e-05,4.417e-05,16207688.0
2018-02-26 07:00:00,4.38e-05,4.49e-05,4.032e-05,4.12e-05,6412585.0
2018-02-27 07:00:00,4.119e-05,4.317e-05,4.013e-05,4.064e-05,5325215.0
2018-02-28 07:00:00,4.065e-05,4.096e-05,3.653e-05,3.709e-05,4873033.0
2018-03-01 07:00:00,3.71e-05,4.05e-05,3.662e-05,3.76e-05,6382738.0
2018-03-02 07:00:00,3.76e-05,3.975e-05,3.511e-05,3.806e-05,5078282.0
2018-03-03 07:00:00,3.802e-05,3.955e-05,3.605e-05,3.625e-05,5851584.0
2018-03-04 07:00:00,3.625e-05,3.724e-05,3.512e-05,3.545e-05,2676533.0
2018-03-05 07:00:00,3.545e-05,3.626e-05,3.334e-05,3.377e-05,3511327.0
2018-03-06 07:00:00,3.38e-05,3.47e-05,3.021e-05,3.082e-05,3631752.0
2018-03-07 07:00:00,3.093e-05,3.89e-05,2.801e-05,2.989e-05,6423711.0
2018-03-08 07:00:00,2.989e-05,3.173e-05,2.73e-05,3.032e-05,6554485.0
2018-03-09 07:00:00,3.02e-05,3.055e-05,2.75e-05,3.018e-05,4705835.0
2018-03-10 07:00:00,3.018e-05,3.322e-05,2.853e-05,2.906e-05,7039959.0
2018-03-11 07:00:00,2.892e-05,3.434e-05,2.85e-05,3.157e-05,9392216.0
2018-03-12 07:00:00,3.158e-05,3.425e-05,3.038e-05,3.135e-05,11318098.0
2018-03-13 07:00:00,3.135e-05,3.181e-05,2.955e-05,3.044e-05,3882739.0
2018-03-14 07:00:00,3.044e-05,3.09e-05,2.7e-05,2.778e-05,3216104.0
2018-03-15 07:00:00,2.774e-05,2.786e-05,1.426e-05,2.645e-05,5595819.0
2018-03-16 07:00:00,2.652e-05,2.815e-05,2.597e-05,2.66e-05,3247297.0
2018-03-17 07:00:00,2.658e-05,2.783e-05,2.35e-05,2.432e-05,2416836.0
2018-03-18 07:00:00,2.432e-05,2.986e-05,2.001e-05,2.795e-05,20222787.0
2018-03-19 07:00:00,2.79e-05,4.054e-05,2.612e-05,3.673e-05,71111532.0
2018-03-20 07:00:00,3.673e-05,3.896e-05,3.061e-05,3.128e-05,44816594.0
2018-03-21 07:00:00,3.128e-05,3.19e-05,2.875e-05,2.927e-05,18137165.0
2018-03-22 07:00:00,2.925e-05,2.98e-05,2.703e-05,2.781e-05,10184152.0
2018-03-23 07:00:00,2.781e-05,2.803e-05,2.498e-05,2.55e-05,8068799.0
2018-03-24 07:00:00,2.555e-05,2.89e-05,2.54e-05,2.632e-05,10841095.0
2018-03-25 07:00:00,2.632e-05,2.808e-05,2.544e-05,2.735e-05,7971005.0
2018-03-26 07:00:00,2.738e-05,2.889e-05,2.5e-05,2.628e-05,7579892.0
2018-03-27 07:00:00,2.629e-05,2.699e-05,2.525e-05,2.583e-05,4737461.0
2018-03-28 07:00:00,2.599e-05,2.668e-05,2.55e-05,2.575e-05,3950620.0
2018-03-29 07:00:00,2.575e-05,2.621e-05,2.303e-05,2.359e-05,4285715.0
2018-03-30 07:00:00,2.359e-05,2.511e-05,2.33e-05,2.42e-05,2563705.0
2018-03-31 07:00:00,2.424e-05,2.544e-05,2.39e-05,2.417e-05,2114358.0
2018-04-01 07:00:00,2.41e-05,2.438e-05,2.258e-05,2.277e-05,2063235.0
2018-04-02 07:00:00,2.277e-05,2.67e-05,2.255e-05,2.386e-05,9409519.0
2018-04-03 07:00:00,2.387e-05,2.45e-05,2.273e-05,2.39e-05,5297803.0
2018-04-04 07:00:00,2.395e-05,2.41e-05,2.186e-05,2.282e-05,3591632.0
2018-04-05 07:00:00,2.279e-05,2.335e-05,2.227e-05,2.281e-05,2695394.0
2018-04-06 07:00:00,2.281e-05,2.314e-05,2.2e-05,2.243e-05,2246197.0
2018-04-07 07:00:00,2.25e-05,2.3e-05,2.226e-05,2.257e-05,2230021.0
2018-04-08 07:00:00,2.257e-05,2.487e-05,2.236e-05,2.327e-05,5990563.0
2018-04-09 07:00:00,2.327e-05,2.4e-05,2.263e-05,2.307e-05,2604763.0
2018-04-10 07:00:00,2.31e-05,2.45e-05,2.273e-05,2.333e-05,3888782.0
2018-04-11 07:00:00,2.336e-05,2.538e-05,2.325e-05,2.427e-05,8178146.0
2018-04-12 07:00:00,2.427e-05,2.621e-05,2.271e-05,2.449e-05,12514850.0
2018-04-13 07:00:00,2.448e-05,2.84e-05,2.396e-05,2.589e-05,13358496.0
2018-04-14 07:00:00,2.585e-05,2.677e-05,2.453e-05,2.553e-05,4462592.0
2018-04-15 07:00:00,2.561e-05,2.8e-05,2.5e-05,2.727e-05,7189652.0
2018-04-16 07:00:00,2.728e-05,2.796e-05,2.619e-05,2.681e-05,5468509.0
2018-04-17 07:00:00,2.676e-05,2.89e-05,2.625e-05,2.723e-05,9205664.0
2018-04-18 07:00:00,2.723e-05,2.944e-05,2.705e-05,2.874e-05,6803042.0
2018-04-19 07:00:00,2.873e-05,3.45e-05,2.873e-05,3.182e-05,27972851.0
2018-04-20 07:00:00,3.181e-05,3.185e-05,2.974e-05,3.052e-05,9413940.0
2018-04-21 07:00:00,3.055e-05,3.09e-05,2.741e-05,2.872e-05,5669015.0
2018-04-22 07:00:00,2.872e-05,3.327e-05,2.804e-05,3.057e-05,9013581.0
2018-04-23 07:00:00,3.057e-05,3.44e-05,3.033e-05,3.213e-05,14101895.0
2018-04-24 07:00:00,3.214e-05,3.579e-05,3.128e-05,3.415e-05,12084074.0
2018-04-25 07:00:00,3.405e-05,3.405e-05,2.911e-05,2.983e-05,9449641.0
2018-04-26 07:00:00,2.985e-05,3.345e-05,2.925e-05,3.221e-05,7463433.0
2018-04-27 07:00:00,3.221e-05,3.384e-05,3.15e-05,3.266e-05,6907011.0
2018-04-28 07:00:00,3.266e-05,3.498e-05,3.249e-05,3.405e-05,8977361.0
2018-04-29 07:00:00,3.406e-05,3.747e-05,3.32e-05,3.726e-05,13391042.0
2018-04-30 07:00:00,3.726e-05,3.731e-05,3.37e-05,3.404e-05,6732993.0
2018-05-01 07:00:00,3.404e-05,3.51e-05,3.187e-05,3.496e-05,5604528.0
2018-05-02 07:00:00,3.496e-05,3.557e-05,3.394e-05,3.513e-05,5019347.0
2018-05-03 07:00:00,3.514e-05,3.641e-05,3.31e-05,3.386e-05,6738059.0
2018-05-04 07:00:00,3.386e-05,3.505e-05,3.051e-05,3.21e-05,5728437.0
2018-05-05 07:00:00,3.21e-05,3.285e-05,2.948e-05,3.033e-05,5509081.0
2018-05-06 07:00:00,3.033e-05,3.043e-05,2.827e-05,2.936e-05,4626328.0
2018-05-07 07:00:00,2.932e-05,3.01e-05,2.764e-05,2.936e-05,4533674.0
2018-05-08 07:00:00,2.936e-05,3.027e-05,2.78e-05,2.871e-05,4688422.0
2018-05-09 07:00:00,2.871e-05,2.884e-05,2.66e-05,2.7e-05,3955388.0
2018-05-10 07:00:00,2.701e-05,2.818e-05,2.541e-05,2.551e-05,3772797.0
2018-05-11 07:00:00,2.555e-05,2.613e-05,2.334e-05,2.429e-05,4287718.0
2018-05-12 07:00:00,2.429e-05,2.536e-05,2.267e-05,2.411e-05,3745471.0
2018-05-13 07:00:00,2.411e-05,2.687e-05,2.363e-05,2.638e-05,3940603.0
2018-05-14 07:00:00,2.627e-05,2.866e-05,2.54e-05,2.68e-05,8296958.0
2018-05-15 07:00:00,2.68e-05,2.776e-05,2.544e-05,2.585e-05,6276803.0
2018-05-16 07:00:00,2.577e-05,2.608e-05,2.406e-05,2.534e-05,3007495.0
2018-05-17 07:00:00,2.534e-05,2.678e-05,2.408e-05,2.42e-05,3626360.0
2018-05-18 07:00:00,2.419e-05,2.78e-05,2.347e-05,2.693e-05,9365959.0
2018-05-19 07:00:00,2.694e-05,2.75e-05,2.508e-05,2.534e-05,3212286.0
2018-05-20 07:00:00,2.536e-05,2.737e-05,2.505e-05,2.559e-05,4893043.0
2018-05-21 07:00:00,2.551e-05,2.576e-05,2.422e-05,2.48e-05,2230631.0
2018-05-22 07:00:00,2.486e-05,2.52e-05,2.222e-05,2.223e-05,4044225.0
2018-05-23 07:00:00,2.228e-05,2.321e-05,2.055e-05,2.123e-05,3458214.0
2018-05-24 07:00:00,2.123e-05,2.29e-05,2.07e-05,2.228e-05,2701936.0
2018-05-25 07:00:00,2.238e-05,2.272e-05,2.1e-05,2.142e-05,2243155.0
2018-05-26 07:00:00,2.151e-05,2.29e-05,2.115e-05,2.203e-05,1504780.0
2018-05-27 07:00:00,2.194e-05,2.211e-05,2.082e-05,2.118e-05,1639159.0
2018-05-28 07:00:00,2.118e-05,2.128e-05,1.918e-05,1.934e-05,2685963.0
